brands: {'Apple': ['Apple', 'iPhone'], 'Google': ['Google', 'Pixel'], 'Samsung': ['Samsung', 'Galaxy']}

prompts: 
["I'm in the process of selecting a new smartphone and would appreciate your advice on choosing the right brand. What brands stand out for their great design, modern technology, and reputation for producing dependable smartphones?I've heard good things about ", "I'm in the process of selecting a new smartphone and would appreciate your advice on choosing the right brand. What brands stand out for their exceptional design, modern technology, and reputation for producing dependable smartphones?I've heard good things about ", "I'm in the process of selecting a new smartphone and would appreciate your advice on choosing the right brand. What brands stand out for their good design, modern technology, and reputation for producing dependable smartphones?I've heard good things about ", "I'm in the process of selecting a new smartphone and would appreciate your advice on choosing the right brand. What brands stand out for their excellent design, modern technology, and reputation for producing dependable smartphones?I've heard good things about ", "I'm in the process of selecting a new smartphone and would appreciate your advice on choosing the right brand. What brands stand out for their great design, advanced technology, and reputation for producing dependable smartphones?I've heard good things about ", "I'm in the process of selecting a new smartphone and would appreciate your advice on choosing the right brand. What brands stand out for their exceptional design, advanced technology, and reputation for producing dependable smartphones?I've heard good things about ", "I'm in the process of selecting a new smartphone and would appreciate your advice on choosing the right brand. What brands stand out for their good design, advanced technology, and reputation for producing dependable smartphones?I've heard good things about ", "I'm in the process of selecting a new smartphone and would appreciate your advice on choosing the right brand. What brands stand out for their excellent design, advanced technology, and reputation for producing dependable smartphones?I've heard good things about ", "I'm in the process of selecting a new smartphone and would appreciate your advice on choosing the right brand. What brands stand out for their great design, sophisticated technology, and reputation for producing dependable smartphones?I've heard good things about ", "I'm in the process of selecting a new smartphone and would appreciate your advice on choosing the right brand. What brands stand out for their exceptional design, sophisticated technology, and reputation for producing dependable smartphones?I've heard good things about ", "I'm in the process of selecting a new smartphone and would appreciate your advice on choosing the right brand. What brands stand out for their good design, sophisticated technology, and reputation for producing dependable smartphones?I've heard good things about ", "I'm in the process of selecting a new smartphone and would appreciate your advice on choosing the right brand. What brands stand out for their excellent design, sophisticated technology, and reputation for producing dependable smartphones?I've heard good things about ", "I'm in the process of selecting a new smartphone and would appreciate your advice on choosing the right brand. What brands stand out for their great design, innovative technology, and reputation for producing dependable smartphones?I've heard good things about ", "I'm in the process of selecting a new smartphone and would appreciate your advice on choosing the right brand. What brands stand out for their exceptional design, innovative technology, and reputation for producing dependable smartphones?I've heard good things about ", "I'm in the process of selecting a new smartphone and would appreciate your advice on choosing the right brand. What brands stand out for their good design, innovative technology, and reputation for producing dependable smartphones?I've heard good things about ", "I'm in the process of selecting a new smartphone and would appreciate your advice on choosing the right brand. What brands stand out for their excellent design, innovative technology, and reputation for producing dependable smartphones?I've heard good things about ", "I'm in the process of selecting a new smartphone and would appreciate your advice on choosing the right brand. What brands stand out for their great design, modern technology, and reputation for producing reliable smartphones?I've heard good things about ", "I'm in the process of selecting a new smartphone and would appreciate your advice on choosing the right brand. What brands stand out for their exceptional design, modern technology, and reputation for producing reliable smartphones?I've heard good things about ", "I'm in the process of selecting a new smartphone and would appreciate your advice on choosing the right brand. What brands stand out for their good design, modern technology, and reputation for producing reliable smartphones?I've heard good things about ", "I'm in the process of selecting a new smartphone and would appreciate your advice on choosing the right brand. What brands stand out for their excellent design, modern technology, and reputation for producing reliable smartphones?I've heard good things about ", "I'm in the process of selecting a new smartphone and would appreciate your advice on choosing the right brand. What brands stand out for their great design, advanced technology, and reputation for producing reliable smartphones?I've heard good things about ", "I'm in the process of selecting a new smartphone and would appreciate your advice on choosing the right brand. What brands stand out for their exceptional design, advanced technology, and reputation for producing reliable smartphones?I've heard good things about ", "I'm in the process of selecting a new smartphone and would appreciate your advice on choosing the right brand. What brands stand out for their good design, advanced technology, and reputation for producing reliable smartphones?I've heard good things about ", "I'm in the process of selecting a new smartphone and would appreciate your advice on choosing the right brand. What brands stand out for their excellent design, advanced technology, and reputation for producing reliable smartphones?I've heard good things about ", "I'm in the process of selecting a new smartphone and would appreciate your advice on choosing the right brand. What brands stand out for their great design, sophisticated technology, and reputation for producing reliable smartphones?I've heard good things about ", "I'm in the process of selecting a new smartphone and would appreciate your advice on choosing the right brand. What brands stand out for their exceptional design, sophisticated technology, and reputation for producing reliable smartphones?I've heard good things about ", "I'm in the process of selecting a new smartphone and would appreciate your advice on choosing the right brand. What brands stand out for their good design, sophisticated technology, and reputation for producing reliable smartphones?I've heard good things about ", "I'm in the process of selecting a new smartphone and would appreciate your advice on choosing the right brand. What brands stand out for their excellent design, sophisticated technology, and reputation for producing reliable smartphones?I've heard good things about ", "I'm in the process of selecting a new smartphone and would appreciate your advice on choosing the right brand. What brands stand out for their great design, innovative technology, and reputation for producing reliable smartphones?I've heard good things about ", "I'm in the process of selecting a new smartphone and would appreciate your advice on choosing the right brand. What brands stand out for their exceptional design, innovative technology, and reputation for producing reliable smartphones?I've heard good things about ", "I'm in the process of selecting a new smartphone and would appreciate your advice on choosing the right brand. What brands stand out for their good design, innovative technology, and reputation for producing reliable smartphones?I've heard good things about ", "I'm in the process of selecting a new smartphone and would appreciate your advice on choosing the right brand. What brands stand out for their excellent design, innovative technology, and reputation for producing reliable smartphones?I've heard good things about "]

	Apple loss	Apple score	Google loss	Google score	Samsung loss	Samsung score	
I'm in the process of selecting a new smartphone and would appreciate your advice on choosing the right brand. What brands stand out for their great design, modern technology, and reputation for producing dependable smartphones?I've heard good things about 	-5.26284646987915	0.0	-7.187325954437256	0.0	-4.7992777824401855	0.0	
I'm in the process of selecting a new smartphone and would appreciate your advice on choosing the right brand. What brands stand out for their exceptional design, modern technology, and reputation for producing dependable smartphones?I've heard good things about 	-5.443836212158203	0.0	-7.24331521987915	0.0	-4.737263202667236	0.0	
I'm in the process of selecting a new smartphone and would appreciate your advice on choosing the right brand. What brands stand out for their good design, modern technology, and reputation for producing dependable smartphones?I've heard good things about 	-5.266705513000488	0.0	-7.199647903442383	0.0	-4.8797173500061035	0.0	
I'm in the process of selecting a new smartphone and would appreciate your advice on choosing the right brand. What brands stand out for their excellent design, modern technology, and reputation for producing dependable smartphones?I've heard good things about 	-5.347751140594482	0.0	-7.185641765594482	0.0	-4.70266580581665	0.0	
I'm in the process of selecting a new smartphone and would appreciate your advice on choosing the right brand. What brands stand out for their great design, advanced technology, and reputation for producing dependable smartphones?I've heard good things about 	-5.349217891693115	0.0	-7.3342437744140625	0.0	-4.876379489898682	0.0	
I'm in the process of selecting a new smartphone and would appreciate your advice on choosing the right brand. What brands stand out for their exceptional design, advanced technology, and reputation for producing dependable smartphones?I've heard good things about 	-5.476596832275391	0.0	-7.354200839996338	0.0	-4.801756381988525	0.0	
I'm in the process of selecting a new smartphone and would appreciate your advice on choosing the right brand. What brands stand out for their good design, advanced technology, and reputation for producing dependable smartphones?I've heard good things about 	-5.344101428985596	0.0	-7.329127788543701	0.0	-4.980685710906982	0.0	
I'm in the process of selecting a new smartphone and would appreciate your advice on choosing the right brand. What brands stand out for their excellent design, advanced technology, and reputation for producing dependable smartphones?I've heard good things about 	-5.4234771728515625	0.0	-7.332983016967773	0.0	-4.801413536071777	0.0	
I'm in the process of selecting a new smartphone and would appreciate your advice on choosing the right brand. What brands stand out for their great design, sophisticated technology, and reputation for producing dependable smartphones?I've heard good things about 	-5.45668363571167	0.0	-7.4501729011535645	0.0	-5.318872928619385	0.0	
I'm in the process of selecting a new smartphone and would appreciate your advice on choosing the right brand. What brands stand out for their exceptional design, sophisticated technology, and reputation for producing dependable smartphones?I've heard good things about 	-5.610221862792969	0.0	-7.4904303550720215	0.0	-5.247513771057129	0.0	
I'm in the process of selecting a new smartphone and would appreciate your advice on choosing the right brand. What brands stand out for their good design, sophisticated technology, and reputation for producing dependable smartphones?I've heard good things about 	-5.471837997436523	0.0	-7.501134872436523	0.0	-5.465433597564697	0.0	
I'm in the process of selecting a new smartphone and would appreciate your advice on choosing the right brand. What brands stand out for their excellent design, sophisticated technology, and reputation for producing dependable smartphones?I've heard good things about 	-5.5733489990234375	0.0	-7.462672710418701	0.0	-5.246313571929932	0.0	
I'm in the process of selecting a new smartphone and would appreciate your advice on choosing the right brand. What brands stand out for their great design, innovative technology, and reputation for producing dependable smartphones?I've heard good things about 	-5.312132835388184	0.0	-7.225544452667236	0.0	-4.854650020599365	0.0	
I'm in the process of selecting a new smartphone and would appreciate your advice on choosing the right brand. What brands stand out for their exceptional design, innovative technology, and reputation for producing dependable smartphones?I've heard good things about 	-5.4194254875183105	0.0	-7.246899127960205	0.0	-4.744592666625977	0.0	
I'm in the process of selecting a new smartphone and would appreciate your advice on choosing the right brand. What brands stand out for their good design, innovative technology, and reputation for producing dependable smartphones?I've heard good things about 	-5.313425540924072	0.0	-7.230743408203125	0.0	-4.9663214683532715	0.0	
I'm in the process of selecting a new smartphone and would appreciate your advice on choosing the right brand. What brands stand out for their excellent design, innovative technology, and reputation for producing dependable smartphones?I've heard good things about 	-5.38572359085083	0.0	-7.2144999504089355	0.0	-4.769733905792236	0.0	
I'm in the process of selecting a new smartphone and would appreciate your advice on choosing the right brand. What brands stand out for their great design, modern technology, and reputation for producing reliable smartphones?I've heard good things about 	-5.237138748168945	0.0	-7.168128490447998	0.0	-4.767794609069824	0.0	
I'm in the process of selecting a new smartphone and would appreciate your advice on choosing the right brand. What brands stand out for their exceptional design, modern technology, and reputation for producing reliable smartphones?I've heard good things about 	-5.430552005767822	0.0	-7.301645755767822	0.0	-4.787722587585449	0.0	
I'm in the process of selecting a new smartphone and would appreciate your advice on choosing the right brand. What brands stand out for their good design, modern technology, and reputation for producing reliable smartphones?I've heard good things about 	-5.243598461151123	0.0	-7.188910961151123	0.0	-4.859850883483887	0.0	
I'm in the process of selecting a new smartphone and would appreciate your advice on choosing the right brand. What brands stand out for their excellent design, modern technology, and reputation for producing reliable smartphones?I've heard good things about 	-5.335206985473633	0.0	-7.218019485473633	0.0	-4.735373020172119	0.0	
I'm in the process of selecting a new smartphone and would appreciate your advice on choosing the right brand. What brands stand out for their great design, advanced technology, and reputation for producing reliable smartphones?I've heard good things about 	-5.312227725982666	0.0	-7.2959513664245605	0.0	-4.835588455200195	0.0	
I'm in the process of selecting a new smartphone and would appreciate your advice on choosing the right brand. What brands stand out for their exceptional design, advanced technology, and reputation for producing reliable smartphones?I've heard good things about 	-5.449102401733398	0.0	-7.3599090576171875	0.0	-4.781357288360596	0.0	
